OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nudbo;meddbo;mindbo;maxdbo;devdbo;latitude;longitude
363;00MS14IN2000;2020;MS;IMASUL;Rio Inhanduizinho;1;4,000000000000000;3,000000000000000;2,000000000000000;4,000000000000000;0,816497000000000;-21,572778000000000;-53,619167000000004
364;01RJ20GN0400;2020;RJ;INEA;Rio Guerenguê;1;6,000000000000000;36,333333000000003;12,000000000000000;56,000000000000000;17,362795000000002;-22,935883000000000;-43,382596999999997
365;SF021;2020;MG;IGAM;Rio Jequitaí;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-17,083330000000000;-44,716670000000001
366;TURV02500;2020;SP;CETESB;Rio Turvo - UGHRI 15;1;7,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-20,741667000000000;-49,103611000000001
367;BP066;2020;MG;IGAM;Rio Veloso;1;8,000000000000000;2,337500000000000;2,000000000000000;3,300000000000000;0,512522000000000;-20,170439999999999;-44,375639999999997
368;ATIB02010;2020;SP;CETESB;Rio Atibaia;1;7,000000000000000;2,714286000000000;2,000000000000000;4,000000000000000;0,755929000000000;-23,103332999999999;-46,545000000000002
369;PB004;2020;MG;IGAM;Rio Verde (PN1);1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-16,109999999999999;-46,640000000000001
370;PB041;2020;MG;IGAM;Rio Piçarrão;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-18,761939999999999;-48,047750000000001
371;RD080;2020;MG;IGAM;Rio do Tanque;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-19,300829999999998;-43,015979999999999
372;SMA-01;2020;CE;COGERH;Santa Maria de Aracatiaçu;2;7,000000000000000;2,935714000000000;2,000000000000000;4,500000000000000;0,909136000000000;-4,043518000000000;-39,986801000000000
373;76111000;2020;RS;FEPAM;Rio Ibicui;1;4,000000000000000;1,500000000000000;1,000000000000000;3,000000000000000;1,000000000000000;-29,836628000000001;-54,798273000000002
374;BIRP00500;2020;SP;CETESB;Braço do Rio Pequeno;2;7,000000000000000;3,571429000000000;3,000000000000000;7,000000000000000;1,511858000000000;-23,791111000000001;-46,470556000000002
375;64820000;2020;PR;Águas Paraná;RIO PIQUIRI;1;6,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-24,199999999999999;-53,333300000000001
376;SF046;2020;MG;IGAM;Rio Indaiá;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-19,523560000000000;-45,074719999999999
377;BG015;2020;MG;IGAM;Rio das Mortes;1;8,000000000000000;2,075000000000000;2,000000000000000;2,600000000000000;0,212132000000000;-21,062280000000001;-41,310749999999999
378;SOIT02100;2020;SP;CETESB;Reservatório Itupararanga;2;7,000000000000000;2,428571000000000;2,000000000000000;3,000000000000000;0,534522000000000;-23,607222000000000;-47,295555999999998
379;39114000;2020;PE;APAC;Bacia Hidrográfica Capibaribe;2;5,000000000000000;4,974000000000000;2,170000000000000;10,699999999999999;3,385097000000000;-8,247400000000001;-36,375979999999998
380;SC-7752-I-1;2020;SC;SDE-SC;Rio Itapocu;1;8,000000000000000;6,331250000000000;4,000000000000000;21,500000000000000;6,139854000000001;-26,479900000000001;-49,080800000000004
381;MU014;2020;MG;IGAM;Rio Mucuri;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-17,595060000000000;-41,492079999999994
382;BUKI02950;2020;SP;CETESB;Rio Buquira;1;9,000000000000000;3,000000000000000;3,000000000000000;3,000000000000000;0,000000000000000;-23,149999999999999;-45,898333000000001
383;CUBA03900;2020;SP;CETESB;Rio Cubatão;1;7,000000000000000;5,000000000000000;5,000000000000000;5,000000000000000;0,000000000000000;-23,882777999999998;-46,413611000000003
384;JCGU03200;2020;SP;CETESB;Rio Jacaré-Guaçu;1;7,000000000000000;8,714286000000000;2,000000000000000;48,000000000000000;17,327380000000002;-22,016111000000002;-48,124444000000004
385;00RJ24LU0010;2020;RJ;INEA;Rio Ludigero;1;5,000000000000000;8,960000000000001;2,000000000000000;16,000000000000000;5,814465000000000;-22,912110999999999;-42,840250000000005
386;PRDCGR600;2020;BA;INEMA;Catolé Grande;1;6,000000000000000;5,000000000000000;3,000000000000000;8,000000000000000;2,366432000000000;-15,261388000000000;-40,237776999999994
387;00MS24NE2461;2020;MS;IMASUL;Rio Negro;1;5,000000000000000;2,200000000000000;1,000000000000000;4,000000000000000;1,095445000000000;-19,489722000000000;-55,044722000000000
388;PA013;2020;MG;IGAM;Rio Pará;1;8,000000000000000;2,125000000000000;2,000000000000000;3,000000000000000;0,353553000000000;-19,694500000000001;-44,929610000000004
389;RD079;2020;MG;IGAM;Rio do Peixe (DO3);1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-19,097650000000002;-43,171350000000004
390;65948000;2020;PR;Águas Paraná;Rio Marmeleiro;1;6,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-26,152500000000000;-53,019722000000002
391;PRGPRN300;2020;BA;INGÁ;Riacho Principal;1;7,000000000000000;11,142856999999999;2,000000000000000;19,000000000000000;5,145502000000000;-12,273888999999999;-38,997410000000002
392;60435170;2020;DF;ADASA;BARRAGEM DO DESCOBERTO;2;8,000000000000000;1,562500000000000;0,800000000000000;2,000000000000000;0,388909000000000;-15,720000000000001;-48,210000000000001
393;GO649I21;2020;GO;SEMARH;Informação não disponível;1;2,000000000000000;5,000000000000000;5,000000000000000;5,000000000000000;0,000000000000000;-16,152832999999998;-49,866750000000003
394;GO8494I6;2020;GO;SEMAD-GO;RIO JOÃO LEITE;1;4,000000000000000;2,125000000000000;2,000000000000000;2,500000000000000;0,250000000000000;-16,622184000000001;-49,239851999999999
395;00MS13VA2234;2020;MS;IMASUL;Rio Vacaria;1;5,000000000000000;3,200000000000000;2,000000000000000;8,000000000000000;2,683282000000000;-21,020277999999998;-54,935389000000001
396;DEMB02800;2020;SP;CETESB;Córr. Mandembo;1;3,000000000000000;4,000000000000000;2,000000000000000;6,000000000000000;2,000000000000000;-20,838100000000001;-48,483100000000000
397;GRDRON100;2020;BA;INEMA;de Ondas;1;6,000000000000000;2,833333000000000;2,000000000000000;3,000000000000000;0,408248000000000;-12,377000000000001;-45,865030000000004
398;85730900;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;1,400000000000000;1,000000000000000;2,000000000000000;0,547723000000000;-29,542860999999998;-52,815667000000005
399;PADO02500;2020;SP;CETESB;Rio Pardo - UGRHI 17;1;8,000000000000000;2,250000000000000;2,000000000000000;3,000000000000000;0,462910000000000;-22,904167000000001;-49,619167000000004
400;PRDPRD350;2020;BA;INEMA;Pardo;1;4,000000000000000;4,500000000000000;3,000000000000000;9,000000000000000;3,000000000000000;-15,391111000000000;-40,066110999999999
401;CAX-01;2020;CE;COGERH;Caxitoré;2;7,000000000000000;4,165714000000000;2,000000000000000;10,270000000000000;3,315182000000000;-3,745142000000000;-39,357170000000004
402;77499000;2020;RS;FEPAM;Rio Quarai;1;5,000000000000000;1,600000000000000;1,000000000000000;3,000000000000000;0,894427000000000;-30,392181000000001;-56,455336000000003
403;RCNMAS500;2020;BA;INEMA;São Francisco;1;6,000000000000000;3,000000000000000;3,000000000000000;3,000000000000000;0,000000000000000;-12,308332999999999;-37,848056000000000
404;ROS-01;2020;CE;COGERH;Rosário;2;7,000000000000000;8,455714000000000;2,320000000000000;22,840000000000000;6,901625000000000;-6,889773000000001;-39,082878000000001
405;BILU02900;2020;SP;CETESB;Córrego da Biluca;1;7,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-20,853332999999999;-49,432499999999997
406;Araguaçu – TO;2020;TO;BRK AMBIENTAL SANETINS;BN Água Fria;2;4,000000000000000;2,725000000000000;1,700000000000000;3,200000000000000;0,689807000000000;-12,549300000000001;-49,526600000000002
407;UR002;2020;MG;IGAM;Ribeirão da Extrema;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-15,770000000000000;-46,049999999999997
408;TOCA02900;2020;SP;CETESB;Córrego das Tocas;1;7,000000000000000;3,000000000000000;3,000000000000000;3,000000000000000;0,000000000000000;-23,818888999999999;-45,355833000000004
409;FBSBRH500;2020;BA;INGÁ;Buranhém;1;6,000000000000000;3,000000000000000;2,000000000000000;4,000000000000000;0,632456000000000;-16,392800000000001;-39,286000000000001
410;BG070;2020;MG;IGAM;Ribeirão Buriti;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-19,899999999999999;-47,259999999999998
411;SMT1D020;2020;ES;IEMA;Rio São Mateus;1;5,000000000000000;2,842000000000000;2,210000000000000;3,000000000000000;0,353299000000000;-18,709171999999999;-39,877781999999996
412;PIAL02900;2020;SP;CETESB;Ribeirão do Pinhal;1;7,000000000000000;2,285714000000000;2,000000000000000;3,000000000000000;0,487950000000000;-22,659722000000002;-47,275832999999999
413;JE020;2020;MG;IGAM;Rio São Miguel (JQ3);1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-16,444389999999999;-40,999220000000001
414;BG054;2020;MG;IGAM;Rio Sapucaí-Mirim;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-21,590000000000000;-44,210000000000001
415;64767000;2020;PR;Águas Paraná;Rio Piquiri;1;6,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-25,622368999999999;-49,251573000000000
