OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nup;medp;minp;maxp;devp;latitude;longitude
1;BS081;2020;MG;IGAM;Rio Muriaé;1;8,000000000000000;0,121250000000000;0,020000000000000;0,200000000000000;0,060341000000000;-21,137499999999999;-42,340139999999998
2;UR005;2020;MG;IGAM;Rio Urucuia;1;7,000000000000000;0,050000000000000;0,020000000000000;0,080000000000000;0,027080000000000;-14,400000000000000;-45,759999999999998
3;64504598;2020;PR;IAT;Ribeirão de Três Bocas;1;6,000000000000000;0,063500000000000;0,017000000000000;0,210000000000000;0,072842000000000;-23,410650999999998;-51,178625000000004
4;Colméia – TO;2020;TO;BRK AMBIENTAL SANETINS;Represa Garrafinha;2;4,000000000000000;0,005000000000000;0,005000000000000;0,005000000000000;0,000000000000000;-8,447600000000000;-48,462699999999998
5;Combinado – TO;2020;TO;BRK AMBIENTAL SANETINS ;Rio Palmas;1;4,000000000000000;0,021750000000000;0,005000000000000;0,072000000000000;0,033500000000000;-12,689100000000000;-46,546100000000003
6;Cristalândia – TO;2020;TO;BRK AMBIENTAL SANETINS;Rio Urubuzinho;1;5,000000000000000;0,017400000000000;0,001000000000000;0,071000000000000;0,030013000000000;-10,370799999999999;-49,111699999999999
7;Cristalândia – TO;2020;TO;BRK AMBIENTAL SANETINS;Rio Urubuzinho;1;5,000000000000000;0,017400000000000;0,001000000000000;0,071000000000000;0,030013000000000;-10,370799999999999;-49,111699999999999
8;Dianópolis – TO;2020;TO;BRK AMBIENTAL SANETINS;Ribeirão Morena;1;4,000000000000000;0,004000000000000;0,001000000000000;0,005000000000000;0,002000000000000;-11,312400000000000;-46,474699999999999
9;Figueirópolis – TO;2020;TO;BRK AMBIENTAL SANETINS;Rio Santo Antonio;1;4,000000000000000;0,085325000000000;0,005000000000000;0,180300000000000;0,093519000000000;-12,065799999999999;-49,114800000000002
10;Formoso do Araguaia – TO;2020;TO;BRK AMBIENTAL SANETINS ;Represa Papagaio;2;4,000000000000000;0,025250000000000;0,005000000000000;0,086000000000000;0,040500000000000;-11,819167000000000;-49,492221999999998
11;Gurupi – TO;2020;TO;BRK AMBIENTAL SANETINS ;Córrego Bananal;1;4,000000000000000;0,016900000000000;0,005000000000000;0,052600000000000;0,023800000000000;-11,779722000000000;-49,025832999999999
12;Miracema – TO;2020;TO;BRK AMBIENTAL SANETINS;Córrego  Correntinho;1;4,000000000000000;0,005000000000000;0,005000000000000;0,005000000000000;0,000000000000000;-9,353800000000000;-48,252000000000002
13;Miranorte – TO;2020;TO;BRK AMBIENTAL SANETINS;Rio Providência;1;4,000000000000000;0,007500000000000;0,005000000000000;0,015000000000000;0,005000000000000;-9,315300000000001;-48,357500000000002
14;Natividade – TO;2020;TO;BRK AMBIENTAL SANETINS;Córrego Prainha;1;4,000000000000000;0,008775000000000;0,005000000000000;0,020100000000000;0,007550000000000;-11,425500000000000;-47,423099999999998
15;Palmas – TO;2020;TO;BRK AMBIENTAL SANETINS ;Córrego Roncador;1;10,000000000000000;0,004102000000000;0,001000000000000;0,005000000000000;0,001647000000000;-10,303847000000001;-48,136831000000001
16;Palmas – TO;2020;TO;BRK AMBIENTAL SANETINS ;Córrego Roncador;1;10,000000000000000;0,004102000000000;0,001000000000000;0,005000000000000;0,001647000000000;-10,303847000000001;-48,136831000000001
17;Palmas – TO;2020;TO;BRK AMBIENTAL SANETINS ;Córrego Roncador;1;10,000000000000000;0,004102000000000;0,001000000000000;0,005000000000000;0,001647000000000;-10,303847000000001;-48,136831000000001
18;Palmeirópolis – TO;2020;TO;BRK AMBIENTAL SANETINS ;Mucambinho;1;4,000000000000000;0,010225000000000;0,005000000000000;0,025900000000000;0,010450000000000;-13,029963000000000;-48,314284000000001
19;Paraíso do Tocantins – TO;2020;TO;BRK AMBIENTAL SANETINS;BN Pernada;2;6,000000000000000;0,018467000000000;0,005000000000000;0,085800000000000;0,032986000000000;-10,063200000000000;-48,559800000000003
20;Paraíso do Tocantins – TO;2020;TO;BRK AMBIENTAL SANETINS;BN Pernada;2;6,000000000000000;0,018467000000000;0,005000000000000;0,085800000000000;0,032986000000000;-10,063200000000000;-48,559800000000003
21;Paranã – TO;2020;TO;BRK AMBIENTAL SANETINS ;Rio Palmas;1;4,000000000000000;0,015750000000000;0,005000000000000;0,048000000000000;0,021500000000000;-12,607200000000001;-47,877200000000002
22;Porto Nacional – TO;2020;TO;BRK AMBIENTAL SANETINS;Ribeirão São João;1;4,000000000000000;0,004213000000000;0,001850000000000;0,005000000000000;0,001575000000000;-10,429300000000000;-48,222900000000003
23;Rio Sono – TO;2020;TO;BRK AMBIENTAL SANETINS ;Rio Sono;1;4,000000000000000;0,004000000000000;0,001000000000000;0,005000000000000;0,002000000000000;-9,352728000000001;-47,899182999999994
24;Rio Sono – TO;2020;TO;BRK AMBIENTAL SANETINS ;Rio Sono;1;4,000000000000000;0,004000000000000;0,001000000000000;0,005000000000000;0,002000000000000;-9,352728000000001;-47,899182999999994
25;Taguatinga – TO;2020;TO;BRK AMBIENTAL SANETINS ;Rio Abreu;1;4,000000000000000;0,013000000000000;0,001000000000000;0,041000000000000;0,018762000000000;-12,413800000000000;-46,425800000000002
26;Xambioá – TO;2020;TO;BRK AMBIENTAL SANETINS;Rio Araguaia;1;3,000000000000000;0,041233000000000;0,005000000000000;0,062000000000000;0,031491000000000;-6,247100000000000;-48,328899999999997
27;BS032;2020;MG;IGAM;Rio Paraibuna;1;8,000000000000000;0,088750000000000;0,050000000000000;0,140000000000000;0,031820000000000;-22,093890000000002;-43,143889999999999
28;12369000;2020;AC;SEMA;Rio Juruá;1;3,000000000000000;0,032070000000000;0,004210000000000;0,061000000000000;0,028410000000000;-8,936400000000001;-72,770612999999997
29;12389000;2020;AC;SEMA;Rio Juruá;1;3,000000000000000;0,009033000000000;0,002000000000000;0,023100000000000;0,012182000000000;-8,253949000000000;-72,733585000000005
30;12430000;2020;AC;Sema;Rio Moa;1;4,000000000000000;0,016825000000000;0,002000000000000;0,042300000000000;0,019200000000000;-7,601077000000000;-72,718731000000005
31;12500004;2020;AC;Sema;Rio Juruá;1;4,000000000000000;0,056050000000000;0,013200000000000;0,121000000000000;0,050163000000000;-7,634538000000000;-72,660665000000009
32;12557000;2020;AC;SEMA;Rio Tarauacá;1;2,000000000000000;0,001615000000000;0,001230000000000;0,002000000000000;0,000544000000000;-9,188300000000000;-71,952500000000001
33;12600002;2020;AC;Sema;Rio Tarauacá;1;4,000000000000000;0,173975000000000;0,002000000000000;0,640000000000000;0,311475000000000;-8,151916670000000;-70,745666669999991
34;12660000;2020;AC;Sema;Rio Envira;1;4,000000000000000;0,006830000000000;0,001320000000000;0,022000000000000;0,010118000000000;-8,166833330000001;-70,389583329999994
35;13169900;2020;AC;SEMA;Rio Purus;1;2,000000000000000;0,002800000000000;0,002000000000000;0,003600000000000;0,001131000000000;-9,434260000000000;-70,494190000000003
36;13190000;2020;AC;Sema;Rio Purus;1;17,000000000000000;0,063600000000000;0,002000000000000;0,232000000000000;0,078108000000000;-8,888583000000001;-69,276055999999997
37;13408000;2020;AC;Sema;Rio Iaco;1;4,000000000000000;0,008825000000000;0,002000000000000;0,026000000000000;0,011555000000000;-9,081061000000000;-68,661653000000001
38;13438000;2020;AC;Sema;Rio Acre;1;4,000000000000000;0,009250000000000;0,002000000000000;0,022000000000000;0,009500000000000;-10,944611000000000;-69,566693999999998
39;13459000;2020;AC;Sema;Rio Acre;1;4,000000000000000;0,009300000000000;0,002000000000000;0,020000000000000;0,008875000000000;-11,017638999999999;-68,745166999999995
40;13550001;2020;AC;Sema;Rio Acre;1;4,000000000000000;0,995550000000000;0,002000000000000;2,110000000000000;1,147073000000000;-10,649917000000000;-68,506583000000006
41;13601000;2020;AC;Sema;Rio Acre;1;3,000000000000000;0,038933000000000;0,024800000000000;0,052000000000000;0,013631000000000;-9,957833000000001;-67,778222000000000
42;13610001;2020;AC;Sema;Rio Acre;1;3,000000000000000;0,086733000000000;0,002200000000000;0,130000000000000;0,073215000000000;-9,590667000000000;-67,532944000000001
43;13770000;2020;AC;Sema;Rio Iquiri;1;3,000000000000000;0,003700000000000;0,002100000000000;0,006000000000000;0,002042000000000;-9,590722000000000;-67,532888999999997
44;15324300;2020;AC;Sema;Rio Abunã;1;4,000000000000000;0,413800000000000;0,013200000000000;1,590000000000000;0,784167000000000;-10,337694000000001;-67,183806000000004
45;PCT-18;2020;CE;COGERH;Pacoti;2;18,000000000000000;0,098000000000000;0,049000000000000;0,166000000000000;0,036209000000000;-4,043228999999999;-38,538422000000004
46;CNDCER002;2020;BA;INEMA;Açude Ceraíma;2;5,000000000000000;0,028000000000000;0,020000000000000;0,050000000000000;0,013038000000000;-14,284444000000001;-42,680556000000003
47;CNDRSF300;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;0,050000000000000;0,020000000000000;0,110000000000000;0,037947000000000;-12,688222000000000;-43,188667000000002
48;CONANT100;2020;BA;INEMA;do Antônio;1;5,000000000000000;0,732000000000000;0,250000000000000;1,400000000000000;0,455544000000000;-14,506111000000001;-42,225000000000001
49;CONBAG001;2020;BA;INEMA;Barragem Anagé;2;6,000000000000000;0,038333000000000;0,020000000000000;0,100000000000000;0,031252000000000;-14,731000000000000;-41,255000000000003
50;CONBAG002;2020;BA;INEMA;Barragem Anagé;2;6,000000000000000;0,023333000000000;0,020000000000000;0,040000000000000;0,008165000000000;-14,689000000000000;-41,223610000000001
51;CONBAG003;2020;BA;INEMA;Barragem Anagé;2;6,000000000000000;0,023333000000000;0,020000000000000;0,040000000000000;0,008165000000000;-14,632999999999999;-41,187219999999996
52;CONBAT001;2020;BA;INEMA;de Contas;1;6,000000000000000;0,050000000000000;0,020000000000000;0,190000000000000;0,068702000000000;-14,220592000000000;-41,661563999999998
53;CONBRU150;2020;BA;INGÁ;Rio Brumado;1;6,000000000000000;0,030000000000000;0,020000000000000;0,060000000000000;0,016733000000000;-13,595583000000000;-41,823000000000000
54;CONBTR001;2020;BA;INEMA;Barragem Tremendal;2;6,000000000000000;0,033333000000000;0,020000000000000;0,080000000000000;0,024221000000000;-14,981000000000000;-41,403750000000002
55;CONCAE004;2020;BA;INEMA;Barragem Wilson Gouvêa;2;4,000000000000000;0,095000000000000;0,020000000000000;0,200000000000000;0,075939000000000;-13,828417000000000;-42,267889000000004
56;CONCON200;2020;BA;INGÁ;Rio de Contas;1;6,000000000000000;0,025000000000000;0,020000000000000;0,040000000000000;0,008367000000000;-13,361000000000001;-41,609777999999999
57;CONCON250;2020;BA;INEMA;de Contas;1;6,000000000000000;0,028333000000000;0,020000000000000;0,050000000000000;0,011690000000000;-13,562609999999999;-41,607140000000001
58;CONCON360;2020;BA;INGÁ;Rio de Contas;1;6,000000000000000;0,028333000000000;0,020000000000000;0,070000000000000;0,020412000000000;-14,014528000000000;-41,442999999999998
59;CONCON400;2020;BA;INGÁ;Rio de Contas;1;6,000000000000000;0,026667000000000;0,020000000000000;0,050000000000000;0,012111000000000;-14,157417000000001;-41,215111000000000
60;CONCON500;2020;BA;INGÁ;Rio de Contas;1;6,000000000000000;0,023333000000000;0,020000000000000;0,030000000000000;0,005164000000000;-13,871169999999999;-40,215667000000003
61;CONCON550;2020;BA;INGÁ;Rio de Contas;1;6,000000000000000;0,043333000000000;0,020000000000000;0,120000000000000;0,038816000000000;-13,864972000000000;-40,081167000000001
62;CONCON630;2020;BA;INEMA;de Contas;1;6,000000000000000;0,075000000000000;0,050000000000000;0,120000000000000;0,026646000000000;-14,153000000000000;-39,699159999999999
63;CONCON700;2020;BA;INGÁ;Rio de Contas;1;6,000000000000000;0,080000000000000;0,030000000000000;0,140000000000000;0,048580000000000;-14,207972000000000;-39,540750000000003
64;CONCON800;2020;BA;INGÁ;Rio de Contas;1;5,000000000000000;0,096000000000000;0,050000000000000;0,140000000000000;0,040373000000000;-14,313444000000000;-39,294111000000001
65;CONCON900;2020;BA;INEMA;de Contas;1;6,000000000000000;0,098333000000000;0,020000000000000;0,160000000000000;0,049160000000000;-14,291000000000000;-39,048890000000000
66;CONCOX001;2020;BA;INEMA;Açude de Comocoxico;2;5,000000000000000;0,022000000000000;0,020000000000000;0,030000000000000;0,004472000000000;-14,546278000000001;-42,274611000000000
67;CONFOR400;2020;BA;INEMA;Formigas;1;3,000000000000000;2,350000000000000;0,620000000000000;5,230000000000000;2,510956000000000;-14,064722000000000;-39,642778000000000
68;CONGAV200;2020;BA;INEMA;Gavião;1;3,000000000000000;0,040000000000000;0,020000000000000;0,060000000000000;0,020000000000000;-14,884471999999999;-41,780082999999998
69;CONGAV500;2020;BA;INGÁ;Rio Gavião;1;6,000000000000000;0,080000000000000;0,020000000000000;0,200000000000000;0,085557000000000;-14,609833000000000;-41,137500000000003
70;CONGGJ200;2020;BA;INEMA;Gongoji;1;6,000000000000000;0,035000000000000;0,020000000000000;0,070000000000000;0,023452000000000;-14,436388999999998;-39,904167000000001
71;CONGGJ400;2020;BA;INGÁ;Rio Gongoji;1;6,000000000000000;0,070000000000000;0,020000000000000;0,150000000000000;0,054772000000000;-14,325849999999999;-39,463990000000003
72;CONGRT900;2020;BA;INEMA;Gritador;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-13,096667000000000;-41,850278000000003
73;CONJQZ100;2020;BA;INGÁ;Rio Jequiezinho;1;6,000000000000000;0,730000000000000;0,390000000000000;1,400000000000000;0,352987000000000;-13,864519999999999;-40,077389000000004
74;CONLRE011;2020;BA;INEMA;Barragem de São Pedro;2;5,000000000000000;0,024000000000000;0,020000000000000;0,040000000000000;0,008944000000000;-14,023888999999999;-42,238333000000004
75;CONLST100;2020;BA;INGÁ;Lagoa de São Timóteo;2;4,000000000000000;0,285000000000000;0,140000000000000;0,410000000000000;0,140119000000000;-13,845609999999999;-42,164770000000004
76;CONMUL800;2020;BA;INEMA;Mulheres;1;4,000000000000000;0,070000000000000;0,020000000000000;0,130000000000000;0,046904000000000;-14,440668000000001;-40,267778999999997
77;CONORI700;2020;BA;INEMA;Oricó Grande;1;6,000000000000000;0,033333000000000;0,020000000000000;0,050000000000000;0,010328000000000;-14,150278000000000;-39,345556000000002
78;CONORV100;2020;BA;INGÁ;Rio do Ourives;1;5,000000000000000;0,028000000000000;0,020000000000000;0,050000000000000;0,013038000000000;-14,028250000000000;-41,289555999999997
79;CONPEX400;2020;BA;INGÁ;Rio do Peixe;1;2,000000000000000;4,235000000000000;3,960000000000000;4,510000000000000;0,388909000000000;-14,287333000000000;-39,843582999999995
80;CONPEX900;2020;BA;INGÁ;Rio do Peixe;1;6,000000000000000;0,226667000000000;0,070000000000000;0,480000000000000;0,150289000000000;-14,184469999999999;-39,665859999999995
81;CONPIR600;2020;BA;INEMA;Piracanga;1;6,000000000000000;0,025000000000000;0,020000000000000;0,050000000000000;0,012247000000000;-14,223599999999999;-39,003900000000002
82;CONPOM900;2020;BA;INEMA;Pombas;1;5,000000000000000;0,118000000000000;0,060000000000000;0,200000000000000;0,054037000000000;-14,769166999999999;-40,093056000000004
83;CONSRA300;2020;BA;INEMA;Rio Sincorá;1;5,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-13,761886000000001;-41,035888000000000
84;CONTRU001;2020;BA;INEMA;Barrgem do Truvisco;2;5,000000000000000;0,026000000000000;0,020000000000000;0,040000000000000;0,008944000000000;-14,548136000000000;-42,320375000000006
85;CRBARJ800;2020;BA;INEMA;Arrojado;1;4,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-13,538881000000000;-44,762750000000004
86;CRBCRT200;2020;BA;INEMA;Corrente;1;4,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-13,518611000000000;-45,400278000000000
87;CRBCRT400;2020;BA;INEMA;Corrente;1;4,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-13,340111000000000;-44,636361000000001
88;CRBCRT500;2020;BA;INEMA;Corrente;1;6,000000000000000;0,023333000000000;0,020000000000000;0,040000000000000;0,008165000000000;-13,398531000000000;-44,336739000000001
89;CRBCRT550;2020;BA;INEMA;Corrente;1;6,000000000000000;0,033333000000000;0,020000000000000;0,090000000000000;0,028048000000000;-13,401280999999999;-44,198180999999998
90;CRBCRT700;2020;BA;INEMA;Corrente;1;6,000000000000000;0,055000000000000;0,020000000000000;0,200000000000000;0,071484000000000;-13,293139000000000;-43,908583000000000
91;CRBCRT800;2020;BA;INEMA;Corrente;1;5,000000000000000;0,038000000000000;0,020000000000000;0,060000000000000;0,020494000000000;-13,149500000000000;-43,540805999999996
92;CRBFOM400;2020;BA;INEMA;Formoso;1;4,000000000000000;0,040000000000000;0,020000000000000;0,100000000000000;0,040000000000000;-13,630549999999999;-44,460419999999999
93;CRBFOM500;2020;BA;INEMA;Formoso;1;4,000000000000000;0,022500000000000;0,020000000000000;0,030000000000000;0,005000000000000;-13,604194000000001;-44,394139000000003
94;CRBGUA400;2020;BA;INEMA;Guará;1;4,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-13,185083000000001;-44,621582999999994
95;CRBPRT800;2020;BA;INEMA;Pratudão;1;4,000000000000000;0,040000000000000;0,020000000000000;0,100000000000000;0,040000000000000;-13,980278000000000;-45,080278000000000
96;CRBRSF120;2020;BA;INEMA;São Francisco;1;5,000000000000000;0,034000000000000;0,020000000000000;0,070000000000000;0,020736000000000;-14,309361000000001;-43,766610999999997
97;CRBRSF220;2020;BA;INEMA;São Francisco;1;6,000000000000000;0,041667000000000;0,020000000000000;0,070000000000000;0,019408000000000;-13,254806000000000;-43,434889000000005
98;CRBRSF250;2020;BA;INEMA;São Francisco;1;6,000000000000000;0,046667000000000;0,020000000000000;0,120000000000000;0,037771000000000;-13,089111000000001;-43,464610999999998
99;CRBRSF270;2020;BA;INEMA;São Francisco;1;6,000000000000000;0,041667000000000;0,020000000000000;0,080000000000000;0,027142000000000;-12,910000000000000;-43,409999999999997
100;CRBSRD100;2020;BA;INEMA;Arrojado;1;2,000000000000000;0,050000000000000;0,020000000000000;0,080000000000000;0,042426000000000;-12,761250000000000;-43,925667000000004
101;CRNCRN600;2020;BA;INEMA;Carinhanha;1;4,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-14,345056000000001;-44,564750000000004
102;CRNCRN700;2020;BA;INEMA;Carinhanha;1;4,000000000000000;0,025000000000000;0,020000000000000;0,040000000000000;0,010000000000000;-14,245056000000000;-44,267111000000000
103;CRNIGR440;2020;BA;INEMA;Balsas;1;4,000000000000000;0,025000000000000;0,020000000000000;0,030000000000000;0,005774000000000;-14,234444000000002;-44,621667000000002
104;CRNIGR450;2020;BA;INGÁ;Itaguari;1;4,000000000000000;0,240000000000000;0,020000000000000;0,900000000000000;0,440000000000000;-14,265471999999999;-44,525389000000004
105;FBSBRA900;2020;BA;INEMA;Braço Norte;1;5,000000000000000;0,034000000000000;0,020000000000000;0,060000000000000;0,016733000000000;-16,556081000000002;-39,429845999999998
106;FBSBRH250;2020;BA;INEMA;Cabeceira de Pedras;1;5,000000000000000;0,068000000000000;0,020000000000000;0,140000000000000;0,046043000000000;-16,390829999999998;-39,681660000000001
107;FBSBRH300;2020;BA;INGÁ;Buranhém;1;6,000000000000000;0,040000000000000;0,030000000000000;0,070000000000000;0,016733000000000;-16,413388999999999;-39,587305999999998
108;FBSBRH500;2020;BA;INGÁ;Buranhém;1;6,000000000000000;0,046667000000000;0,020000000000000;0,100000000000000;0,029439000000000;-16,392800000000001;-39,286000000000001
109;FBSCIV400;2020;BA;INGÁ;Caraíva;1;6,000000000000000;0,028333000000000;0,020000000000000;0,060000000000000;0,016021000000000;-16,717389000000001;-39,449806000000002
110;FBSFRD300;2020;BA;INGÁ;Rio dos Frades;1;6,000000000000000;0,041667000000000;0,020000000000000;0,090000000000000;0,025626000000000;-16,616833000000000;-39,541333000000002
111;FBSFRD800;2020;BA;INEMA;dos Frades;1;6,000000000000000;0,063333000000000;0,040000000000000;0,110000000000000;0,025033000000000;-16,641943999999999;-39,142222000000004
112;FBSJTB200;2020;BA;INGÁ;João de Tiba;1;6,000000000000000;0,065000000000000;0,020000000000000;0,170000000000000;0,053198000000000;-16,266888999999999;-39,584693999999999
113;FBSJTB400;2020;BA;INGÁ;João de Tiba;1;6,000000000000000;0,028333000000000;0,020000000000000;0,050000000000000;0,011690000000000;-16,259944000000001;-39,128750000000004
114;FBSPEX050;2020;BA;INEMA;do Peixe / Buranhem;1;3,000000000000000;0,133333000000000;0,050000000000000;0,220000000000000;0,085049000000000;-16,574000000000002;-40,154060000000001
115;FBSSTA100;2020;BA;INGÁ;Santo Antônio;1;6,000000000000000;0,021667000000000;0,020000000000000;0,030000000000000;0,004082000000000;-16,132222000000002;-39,278832999999999
116;GRDBAL990;2020;BA;INEMA;Limpo;1;6,000000000000000;0,021667000000000;0,020000000000000;0,030000000000000;0,004082000000000;-11,915830000000001;-45,661389999999997
117;GRDBMJ980;2020;BA;INEMA;Mosquito;1;3,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,772780000000001;-45,224719999999998
118;GRDBOR700;2020;BA;INEMA;Riacho Brejo Velho;1;6,000000000000000;0,046667000000000;0,020000000000000;0,170000000000000;0,060553000000000;-12,298999999999999;-45,849079999999994
119;GRDCPD500;2020;BA;INEMA;das Fêmeas;1;6,000000000000000;0,021667000000000;0,020000000000000;0,030000000000000;0,004082000000000;-12,413000000000000;-45,117199999999997
120;GRDFEM300;2020;BA;INEMA;Rio Ponta D´água;1;5,000000000000000;0,022000000000000;0,020000000000000;0,030000000000000;0,004472000000000;-12,472220000000000;-45,251390000000001
121;GRDFEM400;2020;BA;INGÁ;Rio das Fêmeas;1;5,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-12,412694000000000;-45,117193999999998
122;GRDGAL900;2020;BA;INEMA;Grande;1;5,000000000000000;0,022000000000000;0,020000000000000;0,030000000000000;0,004472000000000;-12,148000000000000;-45,003330000000005
123;GRDGAL980;2020;BA;INEMA;Preto;1;5,000000000000000;0,024000000000000;0,020000000000000;0,040000000000000;0,008944000000000;-12,490000000000000;-45,200279999999999
124;GRDGRD250;2020;BA;INGÁ;Rio Grande;1;5,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-12,148472000000000;-45,003333000000005
125;GRDGRD300;2020;BA;INGÁ;Rio Grande;1;5,000000000000000;0,024000000000000;0,020000000000000;0,040000000000000;0,008944000000000;-12,119888999999999;-44,967972000000003
126;GRDGRD700;2020;BA;INGÁ;Rio Grande;1;3,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,345139000000000;-43,826278000000002
127;GRDGRD800;2020;BA;INGÁ;Rio Grande;1;6,000000000000000;0,026667000000000;0,020000000000000;0,040000000000000;0,010328000000000;-11,155306000000001;-43,371333000000000
128;GRDGRD990;2020;BA;INEMA;Cabeceira de Pedras;1;6,000000000000000;0,021667000000000;0,020000000000000;0,030000000000000;0,004082000000000;-12,118000000000000;-45,811859999999996
129;GRDLIM900;2020;BA;INEMA;Branco;1;6,000000000000000;0,045000000000000;0,020000000000000;0,170000000000000;0,061237000000000;-11,853611000000001;-45,900082999999995
130;GRDMOQ700;2020;BA;INEMA;Rio Riachão;1;5,000000000000000;0,024000000000000;0,020000000000000;0,040000000000000;0,008944000000000;-12,688889000000000;-45,928333000000002
131;GRDMOQ900;2020;BA;INEMA;Rio de Janeiro;1;5,000000000000000;0,022000000000000;0,020000000000000;0,030000000000000;0,004472000000000;-12,689719999999999;-45,850830000000002
132;GRDPAG600;2020;BA;INEMA;Borá;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,993000000000000;-45,579999999999998
133;GRDPRT850;2020;BA;INGÁ;Rio Preto;1;3,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,236416999999999;-43,947472000000005
134;GRDRBR150;2020;BA;INEMA;São Francisco;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,712500000000000;-45,762500000000003
135;GRDRBR200;2020;BA;INEMA;Branco;1;6,000000000000000;0,023333000000000;0,020000000000000;0,030000000000000;0,005164000000000;-11,787000000000001;-45,609920000000002
136;GRDRBR300;2020;BA;INEMA;Aipim;1;4,000000000000000;0,035000000000000;0,020000000000000;0,080000000000000;0,030000000000000;-11,806944000000001;-45,190556000000001
137;GRDRBR400;2020;BA;INGÁ;Rio Branco;1;5,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-12,006194000000001;-44,942889000000001
138;GRDRJN300;2020;BA;INEMA;Campo Formoso;1;6,000000000000000;0,021667000000000;0,020000000000000;0,030000000000000;0,004082000000000;-11,873059999999999;-45,901939999999996
139;GRDRJN380;2020;BA;INEMA;Inchu;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,903333000000000;-45,680556000000003
140;GRDRJN400;2020;BA;INGÁ;Rio de Janeiro;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,898389000000000;-45,610582999999998
141;GRDRJN900;2020;BA;INEMA;Itapicuru-Açu;1;4,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,846940000000000;-45,206939999999996
142;GRDRON100;2020;BA;INEMA;de Ondas;1;6,000000000000000;0,021667000000000;0,020000000000000;0,030000000000000;0,004082000000000;-12,377000000000001;-45,865030000000004
143;GRDRON600;2020;BA;INGÁ;Rio de Ondas;1;5,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-12,117222000000000;-45,068111000000002
144;GRDRSD200;2020;BA;INEMA;Rio São Desidério;1;5,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-12,417800000000000;-44,789200000000001
145;GRDRSF370;2020;BA;INEMA;São Francisco;1;6,000000000000000;0,043333000000000;0,020000000000000;0,080000000000000;0,023381000000000;-12,029000000000000;-43,337280000000000
146;GRDRSF420;2020;BA;INEMA;Sapão;1;6,000000000000000;0,068333000000000;0,020000000000000;0,220000000000000;0,078081000000000;-11,551000000000000;-43,294719999999998
147;ITPAIP050;2020;BA;INGÁ;Rio Aipim;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-10,598083000000001;-40,341889000000002
148;ITPAIP300;2020;BA;INEMA;Itapicuru;1;4,000000000000000;0,047500000000000;0,020000000000000;0,080000000000000;0,027538000000000;-10,752219999999999;-40,224440000000001
149;ITPARA002;2020;BA;INEMA;Itapicuru-Mirim;1;7,000000000000000;0,065714000000000;0,020000000000000;0,150000000000000;0,045408000000000;-11,276999999999999;-39,095279999999995
150;ITPBCA001;2020;BA;INEMA;Itapicuru-Mirim;1;6,000000000000000;0,021667000000000;0,020000000000000;0,030000000000000;0,004082000000000;-11,229444000000001;-40,539166999999999
151;ITPBPA001;2020;BA;INEMA;Barragem Pedras Altas;1;6,000000000000000;0,041667000000000;0,020000000000000;0,090000000000000;0,024833000000000;-11,190944000000000;-40,052056000000000
152;ITPBPI001;2020;BA;INEMA;Itapicuru-Açu;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-10,797044000000001;-40,408107999999999
153;ITPBPN001;2020;BA;INEMA;Barragem Ponto Novo;2;6,000000000000000;0,030000000000000;0,020000000000000;0,080000000000000;0,024495000000000;-10,801000000000000;-40,212220000000002
154;ITPBPN002;2020;BA;INEMA;Barragem Ponto Novo;2;6,000000000000000;0,023333000000000;0,020000000000000;0,030000000000000;0,005164000000000;-10,853000000000000;-40,172259999999994
